Entity,Code,Date,Stay at home requirements (OxBSG)
Angola,AGO,"May 13, 2020",2
Angola,AGO,"May 14, 2020",2
Angola,AGO,"May 15, 2020",2
Angola,AGO,"May 16, 2020",2
Argentina,ARG,"Jan 1, 2020",0
Argentina,ARG,"Jan 2, 2020",0
Argentina,ARG,"Jan 3, 2020",0
Argentina,ARG,"Jan 4, 2020",0
Argentina,ARG,"Jan 5, 2020",0
Argentina,ARG,"Jan 6, 2020",0
Argentina,ARG,"Jan 7, 2020",0
Argentina,ARG,"Jan 8, 2020",0
Argentina,ARG,"Jan 9, 2020",0
Argentina,ARG,"Jan 10, 2020",0
Argentina,ARG,"Jan 11, 2020",0
Argentina,ARG,"Jan 12, 2020",0
Argentina,ARG,"Jan 13, 2020",0
Argentina,ARG,"Jan 14, 2020",0
Argentina,ARG,"Jan 15, 2020",0
Argentina,ARG,"Jan 16, 2020",0
Argentina,ARG,"Jan 17, 2020",0
Argentina,ARG,"Jan 18, 2020",0
Argentina,ARG,"Jan 19, 2020",0
Argentina,ARG,"Jan 20, 2020",0
Argentina,ARG,"Jan 21, 2020",0
Argentina,ARG,"Jan 22, 2020",0
Argentina,ARG,"Jan 23, 2020",0
Argentina,ARG,"Jan 24, 2020",0
Argentina,ARG,"Jan 25, 2020",0
Argentina,ARG,"Jan 26, 2020",0
Argentina,ARG,"Jan 27, 2020",0
Argentina,ARG,"Jan 28, 2020",0
Argentina,ARG,"Jan 29, 2020",0
Argentina,ARG,"Jan 30, 2020",0
Argentina,ARG,"Jan 31, 2020",0
Argentina,ARG,"Feb 1, 2020",0
Argentina,ARG,"Feb 2, 2020",0
Argentina,ARG,"Feb 3, 2020",0
Argentina,ARG,"Feb 4, 2020",0
Argentina,ARG,"Feb 5, 2020",0
Argentina,ARG,"Feb 6, 2020",0
Argentina,ARG,"Feb 7, 2020",0
Argentina,ARG,"Feb 8, 2020",0
Argentina,ARG,"Feb 9, 2020",0
Argentina,ARG,"Feb 10, 2020",0
Argentina,ARG,"Feb 11, 2020",0
Argentina,ARG,"Feb 12, 2020",0
Argentina,ARG,"Feb 13, 2020",0
Argentina,ARG,"Feb 14, 2020",0
Argentina,ARG,"Feb 15, 2020",0
Argentina,ARG,"Feb 16, 2020",0
Argentina,ARG,"Feb 17, 2020",0
Argentina,ARG,"Feb 18, 2020",0
Argentina,ARG,"Feb 19, 2020",0
Argentina,ARG,"Feb 20, 2020",0
Argentina,ARG,"Feb 21, 2020",0
Argentina,ARG,"Feb 22, 2020",0
Argentina,ARG,"Feb 23, 2020",0
Argentina,ARG,"Feb 24, 2020",0
Argentina,ARG,"Feb 25, 2020",0
Argentina,ARG,"Feb 26, 2020",0
Argentina,ARG,"Feb 27, 2020",0
Argentina,ARG,"Feb 28, 2020",0
Argentina,ARG,"Feb 29, 2020",0
Argentina,ARG,"Mar 1, 2020",0
Argentina,ARG,"Mar 2, 2020",0
Argentina,ARG,"Mar 3, 2020",0
Argentina,ARG,"Mar 4, 2020",0
Argentina,ARG,"Mar 5, 2020",0
Argentina,ARG,"Mar 6, 2020",0
Argentina,ARG,"Mar 7, 2020",0
Argentina,ARG,"Mar 8, 2020",0
Argentina,ARG,"Mar 9, 2020",0
Argentina,ARG,"Mar 10, 2020",0
Argentina,ARG,"Mar 11, 2020",0
Argentina,ARG,"Mar 12, 2020",0
Argentina,ARG,"Mar 13, 2020",0
Argentina,ARG,"Mar 14, 2020",0
Argentina,ARG,"Mar 15, 2020",0
Argentina,ARG,"Mar 16, 2020",0
Argentina,ARG,"Mar 17, 2020",0
Argentina,ARG,"Mar 18, 2020",0
Argentina,ARG,"Mar 19, 2020",3
Argentina,ARG,"Mar 20, 2020",3
Argentina,ARG,"Mar 21, 2020",3
Argentina,ARG,"Mar 22, 2020",3
Argentina,ARG,"Mar 23, 2020",3
Argentina,ARG,"Mar 24, 2020",3
Argentina,ARG,"Mar 25, 2020",3
Argentina,ARG,"Mar 26, 2020",3
Argentina,ARG,"Mar 27, 2020",3
Argentina,ARG,"Mar 28, 2020",3
Argentina,ARG,"Mar 29, 2020",3
Argentina,ARG,"Mar 30, 2020",3
Argentina,ARG,"Mar 31, 2020",3
Argentina,ARG,"Apr 1, 2020",3
Argentina,ARG,"Apr 2, 2020",3
Argentina,ARG,"Apr 3, 2020",3
Argentina,ARG,"Apr 4, 2020",3
Argentina,ARG,"Apr 5, 2020",3
Argentina,ARG,"Apr 6, 2020",3
Argentina,ARG,"Apr 7, 2020",3
Argentina,ARG,"Apr 8, 2020",3
Argentina,ARG,"Apr 9, 2020",3
Argentina,ARG,"Apr 10, 2020",3
Argentina,ARG,"Apr 11, 2020",3
Argentina,ARG,"Apr 12, 2020",3
Argentina,ARG,"Apr 13, 2020",3
Argentina,ARG,"Apr 14, 2020",3
Argentina,ARG,"Apr 15, 2020",3
Argentina,ARG,"Apr 16, 2020",3
Argentina,ARG,"Apr 17, 2020",3
Argentina,ARG,"Apr 18, 2020",3
Argentina,ARG,"Apr 19, 2020",3
Argentina,ARG,"Apr 20, 2020",3
Argentina,ARG,"Apr 21, 2020",3
Argentina,ARG,"Apr 22, 2020",3
Argentina,ARG,"Apr 23, 2020",3
Argentina,ARG,"Apr 24, 2020",3
Argentina,ARG,"Apr 25, 2020",3
Argentina,ARG,"Apr 26, 2020",3
Argentina,ARG,"Apr 27, 2020",2
Argentina,ARG,"Apr 28, 2020",2
Argentina,ARG,"Apr 29, 2020",2
Argentina,ARG,"Apr 30, 2020",2
Argentina,ARG,"May 1, 2020",2
Argentina,ARG,"May 2, 2020",2
Argentina,ARG,"May 3, 2020",2
Argentina,ARG,"May 4, 2020",2
Argentina,ARG,"May 5, 2020",2
Argentina,ARG,"May 6, 2020",2
Argentina,ARG,"May 7, 2020",2
Argentina,ARG,"May 8, 2020",2
Argentina,ARG,"May 9, 2020",2
Argentina,ARG,"May 10, 2020",2
Argentina,ARG,"May 11, 2020",2
Argentina,ARG,"May 12, 2020",2
Argentina,ARG,"May 13, 2020",2
Aruba,ABW,"Jan 1, 2020",0
Aruba,ABW,"Jan 2, 2020",0
Aruba,ABW,"Jan 3, 2020",0
Aruba,ABW,"Jan 4, 2020",0
Aruba,ABW,"Jan 5, 2020",0
Aruba,ABW,"Jan 6, 2020",0
Aruba,ABW,"Jan 7, 2020",0
Aruba,ABW,"Jan 8, 2020",0
Aruba,ABW,"Jan 9, 2020",0
Aruba,ABW,"Jan 10, 2020",0
Aruba,ABW,"Jan 11, 2020",0
Aruba,ABW,"Jan 12, 2020",0
Aruba,ABW,"Jan 13, 2020",0
Aruba,ABW,"Jan 14, 2020",0
Aruba,ABW,"Jan 15, 2020",0
Aruba,ABW,"Jan 16, 2020",0
Aruba,ABW,"Jan 17, 2020",0
Aruba,ABW,"Jan 18, 2020",0
Aruba,ABW,"Jan 19, 2020",0
Aruba,ABW,"Jan 20, 2020",0
Aruba,ABW,"Jan 21, 2020",0
Aruba,ABW,"Jan 22, 2020",0
Aruba,ABW,"Jan 23, 2020",0
Aruba,ABW,"Jan 24, 2020",0
Aruba,ABW,"Jan 25, 2020",0
Aruba,ABW,"Jan 26, 2020",0
Aruba,ABW,"Jan 27, 2020",0
Aruba,ABW,"Jan 28, 2020",0
Aruba,ABW,"Jan 29, 2020",0
Aruba,ABW,"Jan 30, 2020",0
Aruba,ABW,"Jan 31, 2020",0
Aruba,ABW,"Feb 1, 2020",0
Aruba,ABW,"Feb 2, 2020",0
Aruba,ABW,"Feb 3, 2020",0
Aruba,ABW,"Feb 4, 2020",0
Aruba,ABW,"Feb 5, 2020",0
Aruba,ABW,"Feb 6, 2020",0
Aruba,ABW,"Feb 7, 2020",0
Aruba,ABW,"Feb 8, 2020",0
Aruba,ABW,"Feb 9, 2020",0
Aruba,ABW,"Feb 10, 2020",0
Aruba,ABW,"Feb 11, 2020",0
Aruba,ABW,"Feb 12, 2020",0
Aruba,ABW,"Feb 13, 2020",0
Aruba,ABW,"Feb 14, 2020",0
Aruba,ABW,"Feb 15, 2020",0
Aruba,ABW,"Feb 16, 2020",0
Aruba,ABW,"Feb 17, 2020",0
Aruba,ABW,"Feb 18, 2020",0
Aruba,ABW,"Feb 19, 2020",0
Aruba,ABW,"Feb 20, 2020",0
Aruba,ABW,"Feb 21, 2020",0
Aruba,ABW,"Feb 22, 2020",0
Aruba,ABW,"Feb 23, 2020",0
Aruba,ABW,"Feb 24, 2020",0
Aruba,ABW,"Feb 25, 2020",0
Aruba,ABW,"Feb 26, 2020",0
Aruba,ABW,"Feb 27, 2020",0
Aruba,ABW,"Feb 28, 2020",0
Aruba,ABW,"Feb 29, 2020",0
Aruba,ABW,"Mar 1, 2020",0
Aruba,ABW,"Mar 2, 2020",0
Aruba,ABW,"Mar 3, 2020",0
Aruba,ABW,"Mar 4, 2020",0
Aruba,ABW,"Mar 5, 2020",0
Aruba,ABW,"Mar 6, 2020",0
Aruba,ABW,"Mar 7, 2020",0
Aruba,ABW,"Mar 8, 2020",0
Aruba,ABW,"Mar 9, 2020",0
Aruba,ABW,"Mar 10, 2020",0
Aruba,ABW,"Mar 11, 2020",0
Aruba,ABW,"Mar 12, 2020",0
Aruba,ABW,"Mar 13, 2020",0
Aruba,ABW,"Mar 14, 2020",0
Aruba,ABW,"Mar 15, 2020",0
Aruba,ABW,"Mar 16, 2020",0
Aruba,ABW,"Mar 17, 2020",0
Aruba,ABW,"Mar 18, 2020",0
Aruba,ABW,"Mar 19, 2020",0
Aruba,ABW,"Mar 20, 2020",0
Aruba,ABW,"Mar 21, 2020",1
Aruba,ABW,"Mar 22, 2020",1
Aruba,ABW,"Mar 23, 2020",1
Aruba,ABW,"Mar 24, 2020",1
Aruba,ABW,"Mar 25, 2020",1
Aruba,ABW,"Mar 26, 2020",1
Aruba,ABW,"Mar 27, 2020",1
Aruba,ABW,"Mar 28, 2020",1
Aruba,ABW,"Mar 29, 2020",2
Aruba,ABW,"Mar 30, 2020",2
Aruba,ABW,"Mar 31, 2020",2
Aruba,ABW,"Apr 1, 2020",2
Aruba,ABW,"Apr 2, 2020",2
Aruba,ABW,"Apr 3, 2020",2
Aruba,ABW,"Apr 4, 2020",2
Aruba,ABW,"Apr 5, 2020",2
Aruba,ABW,"Apr 6, 2020",2
Aruba,ABW,"Apr 7, 2020",2
Aruba,ABW,"Apr 8, 2020",2
Aruba,ABW,"Apr 9, 2020",2
Aruba,ABW,"Apr 10, 2020",3
Aruba,ABW,"Apr 11, 2020",2
Aruba,ABW,"Apr 12, 2020",3
Aruba,ABW,"Apr 13, 2020",3
Aruba,ABW,"Apr 14, 2020",2
Aruba,ABW,"Apr 15, 2020",2
Aruba,ABW,"Apr 16, 2020",2
Aruba,ABW,"Apr 17, 2020",2
Aruba,ABW,"Apr 18, 2020",2
Aruba,ABW,"Apr 19, 2020",2
Aruba,ABW,"Apr 20, 2020",2
Aruba,ABW,"Apr 21, 2020",2
Aruba,ABW,"Apr 22, 2020",2
Aruba,ABW,"Apr 23, 2020",2
Aruba,ABW,"Apr 24, 2020",2
Aruba,ABW,"Apr 25, 2020",2
Aruba,ABW,"Apr 26, 2020",2
Aruba,ABW,"Apr 27, 2020",2
Aruba,ABW,"Apr 28, 2020",2
Aruba,ABW,"Apr 29, 2020",2
Aruba,ABW,"Apr 30, 2020",2
Aruba,ABW,"May 1, 2020",2
Aruba,ABW,"May 2, 2020",2
Aruba,ABW,"May 3, 2020",2
Aruba,ABW,"May 4, 2020",2
Aruba,ABW,"May 5, 2020",2
Aruba,ABW,"May 6, 2020",2
Aruba,ABW,"May 7, 2020",2
Aruba,ABW,"May 8, 2020",2
Aruba,ABW,"May 9, 2020",2
Aruba,ABW,"May 10, 2020",2
Aruba,ABW,"May 11, 2020",2
Aruba,ABW,"May 12, 2020",2
Aruba,ABW,"May 13, 2020",2
Aruba,ABW,"May 14, 2020",2
Aruba,ABW,"May 15, 2020",2
Aruba,ABW,"May 16, 2020",2
Aruba,ABW,"May 17, 2020",2
Aruba,ABW,"May 18, 2020",2
Aruba,ABW,"May 19, 2020",2
Aruba,ABW,"May 20, 2020",2
Aruba,ABW,"May 21, 2020",2
Australia,AUS,"Jan 1, 2020",0
Australia,AUS,"Jan 2, 2020",0
Australia,AUS,"Jan 3, 2020",0
Australia,AUS,"Jan 4, 2020",0
Australia,AUS,"Jan 5, 2020",0
Australia,AUS,"Jan 6, 2020",0
Australia,AUS,"Jan 7, 2020",0
Australia,AUS,"Jan 8, 2020",0
Australia,AUS,"Jan 9, 2020",0
Australia,AUS,"Jan 10, 2020",0
Australia,AUS,"Jan 11, 2020",0
Australia,AUS,"Jan 12, 2020",0
Australia,AUS,"Jan 13, 2020",0
Australia,AUS,"Jan 14, 2020",0
Australia,AUS,"Jan 15, 2020",0
Australia,AUS,"Jan 16, 2020",0
Australia,AUS,"Jan 17, 2020",0
Australia,AUS,"Jan 18, 2020",0
Australia,AUS,"Jan 19, 2020",0
Australia,AUS,"Jan 20, 2020",0
Australia,AUS,"Jan 21, 2020",0
Australia,AUS,"Jan 22, 2020",0
Australia,AUS,"Jan 23, 2020",0
Australia,AUS,"Jan 24, 2020",0
Australia,AUS,"Jan 25, 2020",0
Australia,AUS,"Jan 26, 2020",0
Australia,AUS,"Jan 27, 2020",0
Australia,AUS,"Jan 28, 2020",0
Australia,AUS,"Jan 29, 2020",0
Australia,AUS,"Jan 30, 2020",0
Australia,AUS,"Jan 31, 2020",0
Australia,AUS,"Feb 1, 2020",0
Australia,AUS,"Feb 2, 2020",0
Australia,AUS,"Feb 3, 2020",0
Australia,AUS,"Feb 4, 2020",0
Australia,AUS,"Feb 5, 2020",0
Australia,AUS,"Feb 6, 2020",0
Australia,AUS,"Feb 7, 2020",0
Australia,AUS,"Feb 8, 2020",0
Australia,AUS,"Feb 9, 2020",0
Australia,AUS,"Feb 10, 2020",0
Australia,AUS,"Feb 11, 2020",0
Australia,AUS,"Feb 12, 2020",0
Australia,AUS,"Feb 13, 2020",0
Australia,AUS,"Feb 14, 2020",0
Australia,AUS,"Feb 15, 2020",0
Australia,AUS,"Feb 16, 2020",0
Australia,AUS,"Feb 17, 2020",0
Australia,AUS,"Feb 18, 2020",0
Australia,AUS,"Feb 19, 2020",0
Australia,AUS,"Feb 20, 2020",0
Australia,AUS,"Feb 21, 2020",0
Australia,AUS,"Feb 22, 2020",0
Australia,AUS,"Feb 23, 2020",0
Australia,AUS,"Feb 24, 2020",0
Australia,AUS,"Feb 25, 2020",0
Australia,AUS,"Feb 26, 2020",0
Australia,AUS,"Feb 27, 2020",0
Australia,AUS,"Feb 28, 2020",0
Australia,AUS,"Feb 29, 2020",0
Australia,AUS,"Mar 1, 2020",0
Australia,AUS,"Mar 2, 2020",0
Australia,AUS,"Mar 3, 2020",0
Australia,AUS,"Mar 4, 2020",0
Australia,AUS,"Mar 5, 2020",0
Australia,AUS,"Mar 6, 2020",0
Australia,AUS,"Mar 7, 2020",0
Australia,AUS,"Mar 8, 2020",0
Australia,AUS,"Mar 9, 2020",0
Australia,AUS,"Mar 10, 2020",0
Australia,AUS,"Mar 11, 2020",0
Australia,AUS,"Mar 12, 2020",0
Australia,AUS,"Mar 13, 2020",0
Australia,AUS,"Mar 14, 2020",0
Australia,AUS,"Mar 15, 2020",0
Australia,AUS,"Mar 16, 2020",0
Australia,AUS,"Mar 17, 2020",0
Australia,AUS,"Mar 18, 2020",0
Australia,AUS,"Mar 19, 2020",0
Australia,AUS,"Mar 20, 2020",0
Australia,AUS,"Mar 21, 2020",0
Australia,AUS,"Mar 22, 2020",0
Australia,AUS,"Mar 23, 2020",0
Australia,AUS,"Mar 24, 2020",1
Australia,AUS,"Mar 25, 2020",1
Australia,AUS,"Mar 26, 2020",1
Australia,AUS,"Mar 27, 2020",1
Australia,AUS,"Mar 28, 2020",1
Australia,AUS,"Mar 29, 2020",1
Australia,AUS,"Mar 30, 2020",1
Australia,AUS,"Mar 31, 2020",1
Australia,AUS,"Apr 1, 2020",1
Australia,AUS,"Apr 2, 2020",2
Australia,AUS,"Apr 3, 2020",2
Australia,AUS,"Apr 4, 2020",2
Australia,AUS,"Apr 5, 2020",2
Australia,AUS,"Apr 6, 2020",2
Australia,AUS,"Apr 7, 2020",2
Australia,AUS,"Apr 8, 2020",2
Australia,AUS,"Apr 9, 2020",2
Australia,AUS,"Apr 10, 2020",2
Australia,AUS,"Apr 11, 2020",2
Australia,AUS,"Apr 12, 2020",2
Australia,AUS,"Apr 13, 2020",2
Australia,AUS,"Apr 14, 2020",2
Australia,AUS,"Apr 15, 2020",2
Australia,AUS,"Apr 16, 2020",2
Australia,AUS,"Apr 17, 2020",2
Australia,AUS,"Apr 18, 2020",2
Australia,AUS,"Apr 19, 2020",2
Australia,AUS,"Apr 20, 2020",2
Australia,AUS,"Apr 21, 2020",2
Australia,AUS,"Apr 22, 2020",2
Australia,AUS,"Apr 23, 2020",2
Australia,AUS,"Apr 24, 2020",2
Australia,AUS,"Apr 25, 2020",2
Australia,AUS,"Apr 26, 2020",2
Australia,AUS,"Apr 27, 2020",2
Australia,AUS,"Apr 28, 2020",2
Australia,AUS,"Apr 29, 2020",2
Australia,AUS,"Apr 30, 2020",2
Australia,AUS,"May 1, 2020",2
Australia,AUS,"May 2, 2020",2
Australia,AUS,"May 3, 2020",2
Australia,AUS,"May 4, 2020",2
Australia,AUS,"May 5, 2020",2
Australia,AUS,"May 6, 2020",2
Australia,AUS,"May 7, 2020",2
Australia,AUS,"May 8, 2020",2
Australia,AUS,"May 9, 2020",2
Australia,AUS,"May 10, 2020",2
Australia,AUS,"May 11, 2020",2
Australia,AUS,"May 12, 2020",2
Australia,AUS,"May 13, 2020",2
Australia,AUS,"May 14, 2020",2
Australia,AUS,"May 15, 2020",1
Austria,AUT,"Jan 1, 2020",0
Austria,AUT,"Jan 2, 2020",0
Austria,AUT,"Jan 3, 2020",0
Austria,AUT,"Jan 4, 2020",0
Austria,AUT,"Jan 5, 2020",0
Austria,AUT,"Jan 6, 2020",0
Austria,AUT,"Jan 7, 2020",0
Austria,AUT,"Jan 8, 2020",0
Austria,AUT,"Jan 9, 2020",0
Austria,AUT,"Jan 10, 2020",0
Austria,AUT,"Jan 11, 2020",0
Austria,AUT,"Jan 12, 2020",0
Austria,AUT,"Jan 13, 2020",0
Austria,AUT,"Jan 14, 2020",0
Austria,AUT,"Jan 15, 2020",0
Austria,AUT,"Jan 16, 2020",0
Austria,AUT,"Jan 17, 2020",0
Austria,AUT,"Jan 18, 2020",0
Austria,AUT,"Jan 19, 2020",0
Austria,AUT,"Jan 20, 2020",0
Austria,AUT,"Jan 21, 2020",0
Austria,AUT,"Jan 22, 2020",0
Austria,AUT,"Jan 23, 2020",0
Austria,AUT,"Jan 24, 2020",0
Austria,AUT,"Jan 25, 2020",0
Austria,AUT,"Jan 26, 2020",0
Austria,AUT,"Jan 27, 2020",0
Austria,AUT,"Jan 28, 2020",0
Austria,AUT,"Jan 29, 2020",0
Austria,AUT,"Jan 30, 2020",0
Austria,AUT,"Jan 31, 2020",0
Austria,AUT,"Feb 1, 2020",0
Austria,AUT,"Feb 2, 2020",0
Austria,AUT,"Feb 3, 2020",0
Austria,AUT,"Feb 4, 2020",0
Austria,AUT,"Feb 5, 2020",0
Austria,AUT,"Feb 6, 2020",0
Austria,AUT,"Feb 7, 2020",0
Austria,AUT,"Feb 8, 2020",0
Austria,AUT,"Feb 9, 2020",0
Austria,AUT,"Feb 10, 2020",0
Austria,AUT,"Feb 11, 2020",0
Austria,AUT,"Feb 12, 2020",0
Austria,AUT,"Feb 13, 2020",0
Austria,AUT,"Feb 14, 2020",0
Austria,AUT,"Feb 15, 2020",0
Austria,AUT,"Feb 16, 2020",0
Austria,AUT,"Feb 17, 2020",0
Austria,AUT,"Feb 18, 2020",0
Austria,AUT,"Feb 19, 2020",0
Austria,AUT,"Feb 20, 2020",0
Austria,AUT,"Feb 21, 2020",0
Austria,AUT,"Feb 22, 2020",0
Austria,AUT,"Feb 23, 2020",0
Austria,AUT,"Feb 24, 2020",0
Austria,AUT,"Feb 25, 2020",0
Austria,AUT,"Feb 26, 2020",0
Austria,AUT,"Feb 27, 2020",0
Austria,AUT,"Feb 28, 2020",0
Austria,AUT,"Feb 29, 2020",0
Austria,AUT,"Mar 1, 2020",0
Austria,AUT,"Mar 2, 2020",0
Austria,AUT,"Mar 3, 2020",0
Austria,AUT,"Mar 4, 2020",0
Austria,AUT,"Mar 5, 2020",0
Austria,AUT,"Mar 6, 2020",1
Austria,AUT,"Mar 7, 2020",1
Austria,AUT,"Mar 8, 2020",1
Austria,AUT,"Mar 9, 2020",1
Austria,AUT,"Mar 10, 2020",1
Austria,AUT,"Mar 11, 2020",1
Austria,AUT,"Mar 12, 2020",1
Austria,AUT,"Mar 13, 2020",1
Austria,AUT,"Mar 14, 2020",1
Austria,AUT,"Mar 15, 2020",1
Austria,AUT,"Mar 16, 2020",1
Austria,AUT,"Mar 17, 2020",1
Austria,AUT,"Mar 18, 2020",1
Austria,AUT,"Mar 19, 2020",1
Austria,AUT,"Mar 20, 2020",1
Austria,AUT,"Mar 21, 2020",1
Austria,AUT,"Mar 22, 2020",1
Austria,AUT,"Mar 23, 2020",1
Austria,AUT,"Mar 24, 2020",1
Austria,AUT,"Mar 25, 2020",1
Austria,AUT,"Mar 26, 2020",1
Austria,AUT,"Mar 27, 2020",1
Austria,AUT,"Mar 28, 2020",1
Austria,AUT,"Mar 29, 2020",1
Austria,AUT,"Mar 30, 2020",1
Austria,AUT,"Mar 31, 2020",1
Austria,AUT,"Apr 1, 2020",1
Austria,AUT,"Apr 2, 2020",1
Austria,AUT,"Apr 3, 2020",1
Austria,AUT,"Apr 4, 2020",1
Austria,AUT,"Apr 5, 2020",1
Austria,AUT,"Apr 6, 2020",1
Austria,AUT,"Apr 7, 2020",1
Austria,AUT,"Apr 8, 2020",1
Austria,AUT,"Apr 9, 2020",1
Austria,AUT,"Apr 10, 2020",1
Austria,AUT,"Apr 11, 2020",1
Austria,AUT,"Apr 12, 2020",1
Austria,AUT,"Apr 13, 2020",1
Austria,AUT,"Apr 14, 2020",1
Austria,AUT,"Apr 15, 2020",1
Austria,AUT,"Apr 16, 2020",1
Austria,AUT,"Apr 17, 2020",1
Austria,AUT,"Apr 18, 2020",1
Austria,AUT,"Apr 19, 2020",1
Austria,AUT,"Apr 20, 2020",1
Austria,AUT,"Apr 21, 2020",1
Austria,AUT,"Apr 22, 2020",1
Austria,AUT,"Apr 23, 2020",1
Austria,AUT,"Apr 24, 2020",1
Austria,AUT,"Apr 25, 2020",1
Austria,AUT,"Apr 26, 2020",1
Austria,AUT,"Apr 27, 2020",1
Austria,AUT,"Apr 28, 2020",1
Austria,AUT,"Apr 29, 2020",1
Austria,AUT,"Apr 30, 2020",1
Austria,AUT,"May 1, 2020",0
Austria,AUT,"May 2, 2020",0
Austria,AUT,"May 3, 2020",0
Austria,AUT,"May 4, 2020",0
Austria,AUT,"May 5, 2020",0
Austria,AUT,"May 6, 2020",0
Austria,AUT,"May 7, 2020",0
Austria,AUT,"May 8, 2020",0
Austria,AUT,"May 9, 2020",0
Austria,AUT,"May 10, 2020",0
Austria,AUT,"May 11, 2020",0
Austria,AUT,"May 12, 2020",0
Austria,AUT,"May 13, 2020",0
Austria,AUT,"May 14, 2020",0
Austria,AUT,"May 15, 2020",0
Austria,AUT,"May 16, 2020",0
Austria,AUT,"May 17, 2020",0
Austria,AUT,"May 18, 2020",0
Austria,AUT,"May 19, 2020",0
Austria,AUT,"May 20, 2020",0
Austria,AUT,"May 21, 2020",0
Azerbaijan,AZE,"Jan 1, 2020",0
Azerbaijan,AZE,"Jan 2, 2020",0
Azerbaijan,AZE,"Jan 3, 2020",0
Azerbaijan,AZE,"Jan 4, 2020",0
Azerbaijan,AZE,"Jan 5, 2020",0
Azerbaijan,AZE,"Jan 6, 2020",0
Azerbaijan,AZE,"Jan 7, 2020",0
Azerbaijan,AZE,"Jan 8, 2020",0
Azerbaijan,AZE,"Jan 9, 2020",0
Azerbaijan,AZE,"Jan 10, 2020",0
Azerbaijan,AZE,"Jan 11, 2020",0
Azerbaijan,AZE,"Jan 12, 2020",0
Azerbaijan,AZE,"Jan 13, 2020",0
Azerbaijan,AZE,"Jan 14, 2020",0
Azerbaijan,AZE,"Jan 15, 2020",0
Azerbaijan,AZE,"Jan 16, 2020",0
Azerbaijan,AZE,"Jan 17, 2020",0
Azerbaijan,AZE,"Jan 18, 2020",0
Azerbaijan,AZE,"Jan 19, 2020",0
Azerbaijan,AZE,"Jan 20, 2020",0
Azerbaijan,AZE,"Jan 21, 2020",0
Azerbaijan,AZE,"Jan 22, 2020",0
Azerbaijan,AZE,"Jan 23, 2020",0
Azerbaijan,AZE,"Jan 24, 2020",0
Azerbaijan,AZE,"Jan 25, 2020",0
Azerbaijan,AZE,"Jan 26, 2020",0
Azerbaijan,AZE,"Jan 27, 2020",0
Azerbaijan,AZE,"Jan 28, 2020",0
Azerbaijan,AZE,"Jan 29, 2020",0
Azerbaijan,AZE,"Jan 30, 2020",0
Azerbaijan,AZE,"Jan 31, 2020",0
Azerbaijan,AZE,"Feb 1, 2020",0
Azerbaijan,AZE,"Feb 2, 2020",0
Azerbaijan,AZE,"Feb 3, 2020",0
Azerbaijan,AZE,"Feb 4, 2020",0
Azerbaijan,AZE,"Feb 5, 2020",0
Azerbaijan,AZE,"Feb 6, 2020",0
Azerbaijan,AZE,"Feb 7, 2020",0
Azerbaijan,AZE,"Feb 8, 2020",0
Azerbaijan,AZE,"Feb 9, 2020",0
Azerbaijan,AZE,"Feb 10, 2020",0
Azerbaijan,AZE,"Feb 11, 2020",0
Azerbaijan,AZE,"Feb 12, 2020",0
Azerbaijan,AZE,"Feb 13, 2020",0
Azerbaijan,AZE,"Feb 14, 2020",0
Azerbaijan,AZE,"Feb 15, 2020",0
Azerbaijan,AZE,"Feb 16, 2020",0
Azerbaijan,AZE,"Feb 17, 2020",0
Azerbaijan,AZE,"Feb 18, 2020",0
Azerbaijan,AZE,"Feb 19, 2020",0
Azerbaijan,AZE,"Feb 20, 2020",0
Azerbaijan,AZE,"Feb 21, 2020",0
Azerbaijan,AZE,"Feb 22, 2020",0
Azerbaijan,AZE,"Feb 23, 2020",0
Azerbaijan,AZE,"Feb 24, 2020",0
Azerbaijan,AZE,"Feb 25, 2020",0
Azerbaijan,AZE,"Feb 26, 2020",0
Azerbaijan,AZE,"Feb 27, 2020",0
Azerbaijan,AZE,"Feb 28, 2020",0
Azerbaijan,AZE,"Feb 29, 2020",0
Azerbaijan,AZE,"Mar 1, 2020",0
Azerbaijan,AZE,"Mar 2, 2020",0
Azerbaijan,AZE,"Mar 3, 2020",0
Azerbaijan,AZE,"Mar 4, 2020",0
Azerbaijan,AZE,"Mar 5, 2020",0
Azerbaijan,AZE,"Mar 6, 2020",0
Azerbaijan,AZE,"Mar 7, 2020",0
Azerbaijan,AZE,"Mar 8, 2020",0
Azerbaijan,AZE,"Mar 9, 2020",0
Azerbaijan,AZE,"Mar 10, 2020",0
Azerbaijan,AZE,"Mar 11, 2020",0
Azerbaijan,AZE,"Mar 12, 2020",0
Azerbaijan,AZE,"Mar 13, 2020",0
Azerbaijan,AZE,"Mar 14, 2020",0
Azerbaijan,AZE,"Mar 15, 2020",0
Azerbaijan,AZE,"Mar 16, 2020",0
Azerbaijan,AZE,"Mar 17, 2020",0
Azerbaijan,AZE,"Mar 18, 2020",0
Azerbaijan,AZE,"Mar 19, 2020",0
Azerbaijan,AZE,"Mar 20, 2020",0
Azerbaijan,AZE,"Mar 21, 2020",0
Azerbaijan,AZE,"Mar 22, 2020",0
Azerbaijan,AZE,"Mar 23, 2020",0
Azerbaijan,AZE,"Mar 24, 2020",0
Azerbaijan,AZE,"Mar 25, 2020",0
